BANK,IFSC,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
ALLAHABAD BANK,ALLA0212057,DEOGHAR,"NEW SARWAN ROAD, NEAR RAM JANKI MANDIR, DEOGHAR JHARKHAND 814112",0,DEOGHAR,DEOGHAR,JHARKHAND
ALLAHABAD BANK,ALLA0212058,S R C B ROAD,"SRCB ROAD,FANCY BAZAR, GUWAHATI-1",2512793,KAMRUP,GUWAHATI,ASSAM
ALLAHABAD BANK,ALLA0212059,JIANPUR,P.O.JIYANPUR DISTT AZAMGARH (U.P.) PIN-276138,231650,AZAMGARH,JIYANPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212060,DALTONGANJ,"ARHAT ROAD,DALTONGANJ, DIST-PALAMAU, JHARKHAND",0,PALAMAU,DALTONGANJ,JHARKHAND
ALLAHABAD BANK,ALLA0212061,PUPRI BAZAR ?�,VILL-PO-PUPARI BAZAR DIST-SITAMARHI,224524,SITAMARHI,PUPRI,BIHAR
ALLAHABAD BANK,ALLA0212062,JAMMU BAHU PLAZA,"SHOP NO. 16A & SHOW ROOM NO.3 GROUND FLOOR,SOUTH BLOCK B-2, BAHU PLAZA, RAIL HEAD COMPLEX, JAMMU - 180004",2474326,JAMMU,JAMMU,JAMMU AND KASHMIR
ALLAHABAD BANK,ALLA0212063,ORAI ZILA PARIS,"OPPOSITE TO VIKASH BHAWAN, ZILA PANCHYAT CHAURAHA, ORAI, DIST.-JALAUN UTTAR PRADESH ORAI, UTTAR PRADESH 285001",250251,JHANSI,JHANSI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212064,U. P. COLLEGE,UDAI PRATAP COLLEGE CAMPUS BHOJUBEER VARANASI U.P. VARANASI UTTAR PRADESH 221002,2282410,VARANASI,VARANASI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212065,VARANASI S.SANS VISHWAVIDYALAYA,SAMPURNANAND SANSKRIT VISHWA VIDHYALAYA CAMPUS VARANASI  UTTAR PRADESH 221002,2205043,VARANASI,VARANASI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212066,JAMTARA,P.O.JAMTARA DIST:JAMTARA,223400,JAMTARA,JAMTARA,JHARKHAND
ALLAHABAD BANK,ALLA0212067,SIMDEGA,"MAIN ROAD, P.O& DIST-SIMDEGA, JHARKHAND",225900,GUMLA,SIMDEGA,JHARKHAND
ALLAHABAD BANK,ALLA0212068,GANGTOK,"N H 31A, METRO POINT, SIKKIM TRADE INTT. BLDG, GANGTOK-737101",201289,EAST SIKKIM,GANGTOK,SIKKIM
ALLAHABAD BANK,ALLA0212069,PAKUR,P.O.PAKUR DIST:PAKUR,223222,PAKUR,PAKAUR,JHARKHAND
ALLAHABAD BANK,ALLA0212070,RISHIKESH,"248, GANGA VIHAR, KOYAL GHATI, RISHIKESH DIST.-DEHRADUN UTTARAKHAND 249201",2439264,DEHRADUN,RISHIKESH,UTTARAKHAND
ALLAHABAD BANK,ALLA0212071,PAURI,"MALL ROAD, NEAR POWER HOUSE, PAURI DIST.-PAURI UTTARAKHAND  246001",221341,GARHWAL,PAURI,UTTARAKHAND
ALLAHABAD BANK,ALLA0212072,KHANDARI,"P. C. JAIN DEGREE COLLEGE CAMPUS,KHANDA,AGRA  ,UTTAR PRADESH",2521802,AGRA,AGRA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212073,BARAMUNDA,"INFRONT OF RBI QUARTERS ,RUCHIKA MARKET , BHUBHANESHWAR, ORISSA",2354069,KHURDA,BHUBANESWAR,ODISHA
ALLAHABAD BANK,ALLA0212074,KICHHA,"ALLAHABAD BANK, NEAR ROADWAYS BUS STAND, KICHHA, DISTT. -UDDHAM SINGH NAGAR, UTTARAKHAND.",265489,UDHAM SINGH NAGAR,KICHHA,UTTARAKHAND
ALLAHABAD BANK,ALLA0212075,MDA MEERUT,"MEERUT DEVELOPMENT AUTHORITY, MEERUT DISTT.MEERUT UTTAR PRADESH  250002",2647695,MEERUT,MEERUT,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212076,JODHPUR PAOTA,"UJJAWAL NIWAS, B - ROAD,PAOTA, JODHPUR,RAJASTHAN 342006",2556384,JODHPUR,JODHPUR,RAJASTHAN
ALLAHABAD BANK,ALLA0212077,BARGARH,"BARGARH BRANCH, DIST. SAMBALPUR,DIST.-BARGARH,ORISSA ORISSA",233109,BARGARH,BARGARH,ODISHA
ALLAHABAD BANK,ALLA0212078,BHIWADI,HOUSING BOARD COLONY BHIWADI DIST. ALWAR DIST.-ALWAR  301019,511972,ALWAR,BHIWADI,RAJASTHAN
ALLAHABAD BANK,ALLA0212079,SRIGANGANAGAR BASS SCHOOL,BASS - SCHOOL  DIST SRIGANGANAGAR RAJASTHAN,2441794,GANGANAGAR,GANGANAGAR,RAJASTHAN
ALLAHABAD BANK,ALLA0212080,TIRWA,"BELA ROAD,TIRWA KHAS,DISTT -KANNAUJ,UTTAR PRADESH",261707,KANAUJ,TIRWAGANJ,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212081,SDC LAHERIASARAI,"ALLAHABAD BANK, HOSPITAL ROAD,DISTT.:- DARBHANAGA, BIHAR, PIN CODE:-846003",223535,DARBHANGA,DARBHANGA,BIHAR
ALLAHABAD BANK,ALLA0212082,JAIPUR RAJA PARK,"373 A, LANE NO. 1, RAJA PARK, JAIPUR, RAJASTHAN- 302004",2621163,JAIPUR,JAIPUR,RAJASTHAN
ALLAHABAD BANK,ALLA0212083,MOGAPPAIR EAST,"1-C, IST MAIN BAZAR ROAD, MOGAPPAIR- EAST CHENNAI TAMILNADU 600037",26566633,CHENNAI,CHENNAI,TAMIL NADU
ALLAHABAD BANK,ALLA0212084,LALGANJ,"TEJGAON COMPLEX, LALGANJ",244884,MIRZAPUR,LALGANJ,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212085,PATTAMUNDAI,"COLLEGE ROAD, DIST.- KENDRAPARA,ORISSA, ORISSA",221644,KENDRAPARA,PATTAMUNDAI,ODISHA
ALLAHABAD BANK,ALLA0212086,NEW RAJENDER NAGAR,"D 154 NEW RAJENDER NAGAR, NEW DELHI",28741368,NEW DELHI,DELHI,DELHI
ALLAHABAD BANK,ALLA0212087,"IRT,PANCHKULA","ALLAHABAD BANK IP-15,SECTOR-14,PANCHKULA HARYANA 134113",2587726,PANCHKULA,PANCHKULA,HARYANA
ALLAHABAD BANK,ALLA0212088,MAHARASHI VIDYA,"IIM ROAD, SITAPUR ROAD LUCKNOW U.P. LUCKNOW UTTAR PRADESH 226020",2363218,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212089,FACULTY OF DENTAL SCIENCES,K G DENTAL UNIVERSITY CHOWK LUCKNOW  UTTAR PRADESH 226003,2263241,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212090,MOHANGANJ,"RAE BAREILY ROAD, P.O. MOHANGANJ",2634233,PRATAPGARH,MOHANGANJ,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212091,ABU ROAD,"C-206, RIICO COLONY,ABU ROAD, SIROHI,RAJASTHAN 307026",226792,SIROHI,SIROHI,RAJASTHAN
ALLAHABAD BANK,ALLA0212092,SALON,"MAHALLA PEGAMKERPUR, P.O. SALON",275454,RAI BARELI,SALON,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212093,UNCHAHAR,RAE BARELI - ALLAHABAD ROAD MAIN MARKET,290544,RAI BARELI,UNCHAHAR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212094,JAGDISHPUR,"SHANTI BHAWAN, JAGDISHPUR",265903,SULTANPUR,JAGDISHPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212095,RAVINDRA PURI COLONY,INFRONT OF TULSI MANAS MANDIR BHU ROAD VARANASI UTTAR PRADESH 221005,2315572,VARANASI,VARANASI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212096,PITHORAGARH SILTHAM,"ALLAHABAD BANK, VISHNU MARKET (HOTEL TRISHUL), SILTHAM, PITHORAGARH, UTTARAKHAND.",226701,PITHORAGARH,PITHORAGARH,UTTARAKHAND
ALLAHABAD BANK,ALLA0212097,"DAV SR. SECONDARY SCHOOL , AMRITSAR","DAV SR. SECONDARY SCHOOL , INSIDE HATHI GATE, AMRITSAR ?� 143001 PUNJAB",2542287,AMRITSAR,AMRITSAR,PUNJAB
ALLAHABAD BANK,ALLA0212098,KATRA VAISHNO DEVI,"HOTEL MOUNT VIEW, JAMMU ROAD, KATRA VAISHNO DEVI, DISTRICT REASI (JAMMU & KASHMIR) PIN 182301",232778,UDHAMPUR,KATRA,JAMMU AND KASHMIR
ALLAHABAD BANK,ALLA0212099,KARAIKUDI,"TS NO.270,SEKKALAI ROAD,KARAIKUDDI DIST SIVAGANGA  KARAIKUDI TAMILNADU 630002",239200,SIVAGANGA,KARAIKUDI,TAMIL NADU
ALLAHABAD BANK,ALLA0212100,DEOGAON,VILL. AND P.O. DEOGAON DISTT-AZAMGARH (U.P.) PIN-276201,226036,AZAMGARH,DEOGAON,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212101,SAIFAI,"ETAWAH MAINPURI ROAD, P.O.-SAFAI DIST.-ETAWAH (U.P.)",276553,ETAWAH,ETAWAH,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212102,CHITTORGARH,"12-C MEERA MARG, BHILWARA ROAD CHITTORGARH. -312021",245661,CHITTAURGARH,CHITTORGARH,RAJASTHAN
ALLAHABAD BANK,ALLA0212103,SHIVPURA,"HOUSE NO. D/59/6F RATHYATRA CROSSING, MAHMOORGANJ ROAD VARANASI  UTTAR PRADESH 221010",2360373,VARANASI,VARANASI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212104,BRAHMBE,"C.T.I COMPLEX, AT& P.O-BRAHMBE,RANCHI-835205",224134,RANCHI,BRAMBAY,JHARKHAND
ALLAHABAD BANK,ALLA0212105,HASSAN,"5&6, 2ND MAIN, B. H. ROAD KUVEMPU NAGAR DIST. HASSAN KARNATAKA 573201",234740,HASSAN,HASSAN,KARNATAKA
ALLAHABAD BANK,ALLA0212106,KALYAN NAGAR,"NO-806, 5TH A-CROSS 1ST BLOCK, H.R.B.R. LAYOUT, KALYAN NAGAR DIST. BANGALORE KARNATAKA 560043",25454186,BANGALORE URBAN,BANGALORE,KARNATAKA
ALLAHABAD BANK,ALLA0212107,OSWAL WOOLEN MILLS,G T ROAD LUDHIANA PUNJAB LUDHIANA PUNJAB 141003,2545027,LUDHIANA,LUDHIANA,PUNJAB
ALLAHABAD BANK,ALLA0212108,MUSAFIRKHANA,"OPP OLD PHC, WARD NO.-10 MUSAFIRKHANA",222404,SULTANPUR,MUSAFIRKHANA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212109,KEC JAIPUR,F -26 GAUTAM MARG VAISHALI NAGAR  JAIPUR RAJASTHAN  302012,2358275,JAIPUR,JAIPUR,RAJASTHAN
ALLAHABAD BANK,ALLA0212110,MIRA ROAD (EAST),"POONAM SAGAR COMPLEX, MIRA ROAD EAST-THANE-401107",28553399,THANE,THANE,MAHARASHTRA
ALLAHABAD BANK,ALLA0212112,MUMBAI KANDIVALI,"LAXMI SADAN BUILDING , GROUND FLOOR, OPP. THAKUR PUBLIC SCHOOL, THASKUR VILLAGE, KANDIVALI EAST-400101",28858312,CHANDIGARH,CHANDIGARH,CHANDIGARH
ALLAHABAD BANK,ALLA0212113,GANDHINAGAR SARKHEJ HIGHWAY,"PLATINIUM PLAZA, JUDGES BUNGLOW ROAD, BODAKDEV AHMEDABAD-380054",26854640,AHMEDABAD,BODAKDEV,GUJARAT
ALLAHABAD BANK,ALLA0212114,MAHARAJGANJ,"BACHHRAWAN ROAD, MAHARAJGANJ",2635670,AZAMGARH,MAHARAJGANJ,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212115,MADANGANJ KISHANGARH,"40-41, KHODA GANESH ROAD, MADANGANJ KISHANGARH -305801",252149,JAIPUR,JAIPUR,RAJASTHAN
ALLAHABAD BANK,ALLA0212116,VELLORE,"KALAIGNAR MEDICAL RESEARCH FOUNDATION,10,19TH CROSS, PHASE II,SATHUVACHARY,TAMILNADU",2258477,CHENNAI,CHENNAI,TAMIL NADU
ALLAHABAD BANK,ALLA0212117,NAVSARI,"GROUND FLOOR, NANA VISHNU DHAM, S.V ROAD, KANSAR WAD, NAVASARI - 396445  GUJARAT",233044,NAVSARI,NAVSARI,GUJARAT
ALLAHABAD BANK,ALLA0212118,CHENNAI PURUSAVALKAM,"11/1, (NEW NO. 23) VELLALA STREET, PURASAWALKAM, CHENNAI TAMILNADU 600084",26421188,CHENNAI,CHENNAI,TAMIL NADU
ALLAHABAD BANK,ALLA0212119,RAIPUR SUNDER NAGAR,"SUNDER NAGAR DANGANIA  ,  RAIPUR ,  CHHATISGARH ,",6450376,RAIPUR,RAIPUR,CHHATTISGARH
ALLAHABAD BANK,ALLA0212120,JAGDALPUR,"NEAR BALRAM PRINTING PRESS, , BALAJI WARD, JAGDALPUR , PIN - 494001",231412,RAIPUR,RAIPUR,CHHATTISGARH
ALLAHABAD BANK,ALLA0212121,OLD POLYTECHNIC,"13-16 GRAND MALL, S.M. ROAD, NEHRU NAGAR, AHMEDABAD - 380015",29296055,AHMADABAD,AHMEDABAD,GUJARAT
ALLAHABAD BANK,ALLA0212122,TIRUPUR,"344, PALLADAM ROAD, THENAMPALAYAM, TIRUPUR - 641 604  EMAIL ID :TIRUPUR@CHE.ALLAHABADBANK.CO.IN",2214420,COIMBOTORE,TIRUPUR,TAMIL NADU
ALLAHABAD BANK,ALLA0212123,SOLAN,"RAGGARH ROAD, SOLAN,DIST - SOLAN,HIMACHAL PRADESH 173212",226011,SOLAN,SOLAN,HIMACHAL PRADESH
ALLAHABAD BANK,ALLA0212124,SHIVLI,"PO AND VILL. - SHIVLI, DISTT. - RAMABAI NAGAR (U.P.)",225526,BULANDSHAHR,SHIVALI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212125,LUCKNOW STAFF COLLEGE,"SECTOR-21, RING ROAD, INDIRA NAGAR  LUCKNOW UTTAR PRADESH",2717081,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212126,ETWAH CIVIL LINES,"198-B FRIEND'S COLONY, CIVIL LINES ETAWAH U.P.",265455,ETAWAH,ETAWAH,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212127,GEL CHURCH,"MAIN ROAD, RANCHI, JHARKHAND, 834001",0,RANCHI,RANCHI,JHARKHAND
ALLAHABAD BANK,ALLA0212128,VIZIANAGARAM,"12/08/2005,PSN ESTATE (GROUND FLOOR),NEAR RTC COMPLEX, VIZIANAGARAM (TOWN),ANDHRA PRADESH",275388,VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH
ALLAHABAD BANK,ALLA0212129,ALMORA,"ALLAHABAD BANK, NANDA COMPLEX, TAXI STAND, NEAR GGIC, ALMORA UTTARAKHAND, PIN-263601",230368,ALMORA,ALMORA,UTTARAKHAND
ALLAHABAD BANK,ALLA0212130,BALOTRA,"PUGALIA BHAWAN, KHER ROAD, BALOTRA, DIST - BARMER,RAJASTHAN 344022",223963,BARMER,BALOTRA,RAJASTHAN
ALLAHABAD BANK,ALLA0212131,SIKAR,"TAPARIA BAGICHI, STATION ROAD, SIKAR, RAJASTHAN, 332001",256659,SIKAR,SIKAR,RAJASTHAN
ALLAHABAD BANK,ALLA0212132,JANAKPURI,A3/32 JANAKPURI,25598088,NEW DELHI,DELHI,DELHI
ALLAHABAD BANK,ALLA0212133,ROHINI,"PSP AREA SECTOR 14 EXTN., ROHINI",27567383,NEW DELHI,DELHI,DELHI
ALLAHABAD BANK,ALLA0212134,JDJS JHANSI,C P MISSION COMPOUND JHANSI  284002,2443076,JHANSI,JHANSI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212135,TALBEHAT,"RAILWAY STATION ROAD, TALBEHAT DIST.-LALITPUR UTTAR PRADESH",232454,LALITPUR,TALBEHAT,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212136,"DVC, ORAI","DAYANAD VADIC COLLEGE, NAYA RAMNAGAR, ORAI - 285001",250379,KANPUR CITY,KANPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212137,TAKROHI BAZAR BRANCH ?�,"PLOT NO. 4 SHAHEED BHAGAT SINGH WARD, TAKROHI BAZAR LUCKNOW",0,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212138,HANDIA,"BHARATI BHAWAN, AT./ P.O. - HANDIA DIST- ALLAHABAD, UTTAR PRADESH",284225,ALLAHABAD,HANDIA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212139,NHS PATAMATA BRANCH,"NIRMALA HIGH SCHOOL BUILDING, NIRMALA CONVENT ROAD, PATAMATA, VIJAYAWADA VIJAYAWADA KRISHNA DISTRICT VIJAYWADA ANDHRA PRADESH 520010",2470296,HYDERABAD URBAN,HYDERABAD,ANDHRA PRADESH
ALLAHABAD BANK,ALLA0212140,BHAWANIPATNA,"MAHAVIRPARA, GHODAGHAT CHOWK,BHAWANIPATNA,DIST.-KALAHANDI ORISSA",0,KALAHANDI,BHAWANIPATNA,ODISHA
ALLAHABAD BANK,ALLA0212141,B B COLLEGE JHANSI,GOVIND CHOWRAHA JHANSI U.P. 284002,2473414,JHANSI,JHANSI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212142,PILI KOTHI,"HOUSE NO. K 46/22 HARTIRATH, VISHESWARGANJ  VARANASI UTTAR PRADESH",0,VARANASI,VARANASI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212143,GADARPUR BRANCH,"ALLAHABAD BANK, ANAAJ MANDI MORE, MAIN ROAD, GADARPUR, DISTT.- UDHAM SINGH NAGAR, UTTARAKHAND, PIN-263152",271169,UDHAM SINGH NAGAR,GADARPUR,UTTARAKHAND
ALLAHABAD BANK,ALLA0212144,AMRAVATI CAMP,NEAR GOVT. GIRLS HIGH SCHOOL,2667440,AMRAVATI,AMRAVATI,MAHARASHTRA
ALLAHABAD BANK,ALLA0212145,GREEN PARK,"B3 GREEN PARK EXTENSION, GREEN PARK",26102973,NEW DELHI,DELHI,DELHI
ALLAHABAD BANK,ALLA0212146,NIZAMABAD,"DOOR NO. 5-6-87-3,PARAGATHI NAGAR,LOWER, PHULONG CROSSING,NIZAMABAD , ANDHRA PRADESH",234205,NIZAMABAD,NIZAMABAD,ANDHRA PRADESH
ALLAHABAD BANK,ALLA0212147,GOPABANDHU NAGAR BR,KAMAL JOTSHNA BHAWAN BHUBENSWER-3 DIST -KHURDAORISSA,0,KHURDA,KHURDA,ODISHA
ALLAHABAD BANK,ALLA0212148,KUNDA,"ALLAHABAD BANK , BHAGWAN TIRAHA , KUNDA , DISTT PRATAPGARH - 230204",231004,PRATAPGARH,KUNDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212149,JAIPUR RNT,RNT SCHOOL JANTA COLONY JAIPUR -3020004,2610232,JAIPUR,JAIPUR,RAJASTHAN
ALLAHABAD BANK,ALLA0212150,R.T.D.C JAIPUR,"HOTEL SWAGATAM, RAILWAY STATION, RAJASTHAN- 302001",2370109,JAIPUR,JAIPUR,RAJASTHAN
ALLAHABAD BANK,ALLA0212151,RAJASTHAN VIDYAPEETH,"PRATAPNAGAR,UDAIPUR,RAJASTHAN 313001",2490862,UDAIPUR,UDAIPUR,RAJASTHAN
ALLAHABAD BANK,ALLA0212152,STATE FOREST RESEARCH INSTITUTE BRANCH,"S.F.R.I. CAMPUS, POLYPATHER,GWARIGHAT ROAD, JABALPUR,MADHYAPRADESH 483111",2662363,JABALPUR,JABALPUR,MADHYA PRADESH
ALLAHABAD BANK,ALLA0212153,MANISH NAGAR,"MANISH NAGAR, NAGAR VIKAS SOCITY, NAGPUR-440015",0,NAGPUR,NAGPUR,MAHARASHTRA
ALLAHABAD BANK,ALLA0212154,"SRCM,MANAPAKKAM","SRCM, BABUJI MEMORIAL ASHRAM, WORLD HEAD QUARTER, 39, SRCM ROAD, MANAPAKKAM, CHENNAI",22522954,CHENNAI,CHENNAI,TAMIL NADU
ALLAHABAD BANK,ALLA0212155,BARABANKI VIKAS BHAWAN?�,"VIKAS BHAWAN, BARABANKI",224827,BARA BANKI,BARA BANKI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212156,HEALTH DIRECTORATE,"KAISERBAGH ,LUCKNOW , UTTAR PRADESH",2611159,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212157,"K.S.SAKET, FAIZABAD?�","K S SAKET COLLEGE, FAIZABAD",0,FAIZABAD,FAIZABAD,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212158,DEOKHALI B.K. HOMEO COLLEGE?�,"BKHM COLLEGE, DEOKHALI, FAIZABAD",0,FAIZABAD,FAIZABAD,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212159,AGRICULTURE DIRECTORATE,"AGRICULTURE DIRECTORATE, KRISHI BHAWAN, LUCKNOW, UTTAR PRADESH",4006728,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212160,LUCKNOW AYURVEDIC COLLEGE,"2. CP 219 NEW NATIONAL COMPLEX , E BLOCK, RAJAJI PURAM, LUCKNOW",0,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212161,LUCKNOW MAWAIYA,"ALAMBAGH , LUCKNOW  ,UTTAR PRADESH",2463741,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212162,DRM OFFICE,"CHEMSFORD ROAD, DRM OFFICE NEW DELHI RAILWAY ST.",0,NEW DELHI,DELHI,DELHI
ALLAHABAD BANK,ALLA0212163,GORAKHPUR R.N.HAPPY MEMORIAL SCHOOL,"KASYA ROAD, MOHADDIPUR, GORAKHPUR",2204245,GORAKPUR,GORAKHPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212164,MAHILA MAHAVIDYALAYA,"M.M.V.128/435 A, H-2 KIDWAI NAGAR KANPUR  UTTAR PRADESH",2615857,KANPUR NAGAR,KANPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212165,SHYAM NAGAR,305 E-BLOCK SHYAM NAGAR KANPUR UTTAR PRADESH 208013,2420338,KANPUR NAGAR,KANPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212166,S R K FIROZABAD,"S. R. K. COLLEGE KOTLA ROAD, FIROZABAD  283203",0,FIROZABAD,FIROZABAD,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212167,CHAS,"BOKARO, DHANBAD PURLIA ROAD, JHARKHAND",67465,BOKARO,CHAS,JHARKHAND
ALLAHABAD BANK,ALLA0212168,"CANE SOCIETY, MODINAGAR","CANE SOCIETY, TIBRA ROAD MODINAGAR",244623,MEERUT,MEERUT,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212169,SARURPUR,SGPG COLLEGE SARURPUR BLOCK- KARNAWAL DISTT. MEERUT,287294,MEERUT,SARURPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212170,LUCKNOW BALRAMPUR HOSPITAL,NEAR BALARAMPUR HOSPITAL,0,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212171,DHURWA,"DRUVA, RANCHI",2401569,RANCHI,RANCHI,JHARKHAND
ALLAHABAD BANK,ALLA0212172,JHUMRI TILAIYA,"SUNDER HOTEL (LIC OFFICE) OPP. MUNICIPILITY OFFICE,  RANCHI ROAD DIST -KODERMAJHARKHAND",226951,KODERMA,JHUMRITILAIYA,JHARKHAND
ALLAHABAD BANK,ALLA0212173,GARHWA,"CHINIYA MORE, KUTCHERY ROAD, GARHWA, JHARKHAND",223253,GARHWA,GARHWA,JHARKHAND
ALLAHABAD BANK,ALLA0212174,SECTT. BR BAPU BHAWAN,"GROUND FLOOR, BAPU BHAWAN, U.P. SECRETARIAT, HAZRATGANJ LUCKNOW  UTTAR PRADESH 226001",0,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212176,VARANASI GYANPUR,"BANK ROAD, NEAR KOTWALL, P.O. GYANPUR, DISTT.-SANT RAVIDAS NAGAR",251441,AZAMGARH,AZAMGARH,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212177,BILARIYAGANJ,"KAMALA BHAWAN, VILL & P.O. BILARIYAGANJ, DISTT. AZAMGARH(U.P.) PIN-276121",226646,AZAMGARH,BILARIAGANJ,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212180,BAGUIATI,"DESHBANDHU NAGAR,BAGUIATI, KOLKATA, WEST BENGAL",0,KOLKATA,KOLKATA,WEST BENGAL
ALLAHABAD BANK,ALLA0212181,SALT LAKE SECTOR-III BRANCH,"BIDHAN NAGAR, BLOCK - 9C, PLOT NO. 152,SECTOR - III,KOLKATA, WEST BENGAL",0,KOLKATA,KOLKATA,WEST BENGAL
ALLAHABAD BANK,ALLA0212182,DAURALA,"CANE COOPERATIVE SOCIETY, ROORKI ROAD DAURALA, DISTT.MEERUT",231853,MEERUT,DAURALA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212183,DELHI ROAD RETHANI,"ALLAHABAD BANK, DELHI ROAD, RITHANI, PIN:250103",0,MEERUT,MEERUT,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212184,GOPALGANJ,"ALLAHABD BANK, BANGARI ROAD(NEAR BAIBHAV HOTEL), POST OFFICE CHOWK, DISTT.:-GOPALGANK, BIHAR, PIN CODE:-841428",0,GOPALGANJ,GOPALGANJ,BIHAR
ALLAHABAD BANK,ALLA0212185,NOIDA SEC 44,"PLOT NO A 15/9 SECTOR 44, NOIDA",0,NEW DELHI,DELHI,DELHI
ALLAHABAD BANK,ALLA0212187,THUTHKUDI,"KUMAR SHOPPING COMPLEX, 1ST FLOOR,  W G C ROAD,P.O. TUTICORIN MELUR, DIST. THUTHUKUDI - TAMILNADU",0,TOOTHUKUDI,TUTICORIN,TAMIL NADU
ALLAHABAD BANK,ALLA0212188,HAJIPUR R N COLLEGE?�,"R N COLLEGE , BIDUPUR ROAD DIST-VAISHALI",265511,VAISHALI,HAJIPUR,BIHAR
ALLAHABAD BANK,ALLA0212189,AMBIKAPUR,"RAM MANDIR ROAD , DIST- SARGUJA AMIKAPUR SARGUJA CHATTISGARH 497001",220330,SURGUJA,AMBIKAPUR,CHHATTISGARH
ALLAHABAD BANK,ALLA0212190,VIKAS NAGAR,"VIKAS NAGAR,LUCKNOW, UTTAR PRADESH",0,LUCKNOW,LUCKNOW,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212191,PADRAUNA,TULSIAWAS COLONY PADRAUNA DISTT-KUSHINAGAR  UTTAR PRADESH 274304,0,KUSHI NAGAR,PADRAUNA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212192,MAHARAJGANJ,"FARENDA ROAD,MAHARAJGUNJ,DIST MAHARAJGANJ, UTTAR PRADESH",223080,MAHARAJGANJ,MAHARAJGANJ,UTTAR PRADESH
ALLAHABAD BANK,ALLA0212193,AJMER PPAT,"PREM PRAKSSH ASHRAM TRUST, ADRASH NAGAR, AJMER-305002",0,AJMER,AJMER,RAJASTHAN
ALLAHABAD BANK,ALLA0212194,SARDAR KHANDAKA HOSPITAL,"KALWAR ROAD, VILL. HATHOJ,DIST. JAIPUR,RAJASTHAN 303706",5148551,JAIPUR,JAIPUR,RAJASTHAN
ALLAHABAD BANK,ALLA0212195,RAJASTHAN SANSKRIT UNIVERSITY,"VILL. MADAU, P.O. JAISINGHAPUR, JAIPUR, RAJASTHAN- 302026",3202224,JAIPUR,JAISINGHPURA,RAJASTHAN
